feature,importance,fold
PREV_PRODUCT_COMBINATION_POShouseholdwithinterest_MEAN,68,6
PREV_PRODUCT_COMBINATION_POShouseholdwithoutinterest_MEAN,18,6
PREV_PRODUCT_COMBINATION_POSindustrywithinterest_MEAN,36,6
PREV_PRODUCT_COMBINATION_POSindustrywithoutinterest_MEAN,18,6
PREV_PRODUCT_COMBINATION_POSmobilewithinterest_MEAN,55,6
PREV_PRODUCT_COMBINATION_POSmobilewithoutinterest_MEAN,3,6
PREV_PRODUCT_COMBINATION_POSotherwithinterest_MEAN,13,6
PREV_PRODUCT_COMBINATION_POSotherswithoutinterest_MEAN,0,6
PREV_PRODUCT_COMBINATION_nan_MEAN,0,6
APPROVED_AMT_ANNUITY_MIN,117,6
APPROVED_AMT_ANNUITY_MAX,116,6
APPROVED_AMT_ANNUITY_MEAN,212,6
APPROVED_AMT_APPLICATION_MIN,72,6
APPROVED_AMT_APPLICATION_MAX,102,6
APPROVED_AMT_APPLICATION_MEAN,68,6
APPROVED_AMT_CREDIT_MIN,127,6
APPROVED_AMT_CREDIT_MAX,104,6
APPROVED_AMT_CREDIT_MEAN,51,6
APPROVED_APP_CREDIT_PERC_MIN,131,6
APPROVED_APP_CREDIT_PERC_MAX,101,6
APPROVED_APP_CREDIT_PERC_MEAN,110,6
APPROVED_APP_CREDIT_PERC_VAR,155,6
APPROVED_AMT_DOWN_PAYMENT_MIN,45,6
APPROVED_AMT_DOWN_PAYMENT_MAX,185,6
APPROVED_AMT_DOWN_PAYMENT_MEAN,85,6
APPROVED_AMT_GOODS_PRICE_MIN,129,6
APPROVED_AMT_GOODS_PRICE_MAX,50,6
APPROVED_AMT_GOODS_PRICE_MEAN,49,6
APPROVED_HOUR_APPR_PROCESS_START_MIN,52,6
APPROVED_HOUR_APPR_PROCESS_START_MAX,89,6
APPROVED_HOUR_APPR_PROCESS_START_MEAN,127,6
APPROVED_RATE_DOWN_PAYMENT_MIN,57,6
APPROVED_RATE_DOWN_PAYMENT_MAX,71,6
APPROVED_RATE_DOWN_PAYMENT_MEAN,75,6
APPROVED_DAYS_DECISION_MIN,133,6
APPROVED_DAYS_DECISION_MAX,276,6
APPROVED_DAYS_DECISION_MEAN,122,6
APPROVED_CNT_PAYMENT_MEAN,448,6
APPROVED_CNT_PAYMENT_SUM,218,6
REFUSED_AMT_ANNUITY_MIN,85,6
REFUSED_AMT_ANNUITY_MAX,77,6
REFUSED_AMT_ANNUITY_MEAN,58,6
REFUSED_AMT_APPLICATION_MIN,45,6
REFUSED_AMT_APPLICATION_MAX,38,6
REFUSED_AMT_APPLICATION_MEAN,49,6
REFUSED_AMT_CREDIT_MIN,110,6
REFUSED_AMT_CREDIT_MAX,62,6
REFUSED_AMT_CREDIT_MEAN,47,6
REFUSED_APP_CREDIT_PERC_MIN,74,6
REFUSED_APP_CREDIT_PERC_MAX,44,6
REFUSED_APP_CREDIT_PERC_MEAN,59,6
REFUSED_APP_CREDIT_PERC_VAR,61,6
REFUSED_AMT_DOWN_PAYMENT_MIN,11,6
REFUSED_AMT_DOWN_PAYMENT_MAX,14,6
REFUSED_AMT_DOWN_PAYMENT_MEAN,12,6
REFUSED_AMT_GOODS_PRICE_MIN,39,6
REFUSED_AMT_GOODS_PRICE_MAX,20,6
REFUSED_AMT_GOODS_PRICE_MEAN,63,6
REFUSED_HOUR_APPR_PROCESS_START_MIN,39,6
REFUSED_HOUR_APPR_PROCESS_START_MAX,32,6
REFUSED_HOUR_APPR_PROCESS_START_MEAN,75,6
REFUSED_RATE_DOWN_PAYMENT_MIN,19,6
REFUSED_RATE_DOWN_PAYMENT_MAX,43,6
REFUSED_RATE_DOWN_PAYMENT_MEAN,19,6
REFUSED_DAYS_DECISION_MIN,81,6
REFUSED_DAYS_DECISION_MAX,171,6
REFUSED_DAYS_DECISION_MEAN,95,6
REFUSED_CNT_PAYMENT_MEAN,58,6
REFUSED_CNT_PAYMENT_SUM,27,6
POS_MONTHS_BALANCE_MAX,156,6
POS_MONTHS_BALANCE_MEAN,222,6
POS_MONTHS_BALANCE_SIZE,282,6
POS_SK_DPD_MAX,36,6
POS_SK_DPD_MEAN,84,6
POS_SK_DPD_DEF_MAX,64,6
POS_SK_DPD_DEF_MEAN,145,6
POS_NAME_CONTRACT_STATUS_Active_MEAN,207,6
POS_NAME_CONTRACT_STATUS_Amortizeddebt_MEAN,0,6
POS_NAME_CONTRACT_STATUS_Approved_MEAN,9,6
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0,6
POS_NAME_CONTRACT_STATUS_Completed_MEAN,162,6
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,6
POS_NAME_CONTRACT_STATUS_Returnedtothestore_MEAN,39,6
POS_NAME_CONTRACT_STATUS_Signed_MEAN,46,6
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,6
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,6
POS_COUNT,12,6
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,75,6
INSTAL_DPD_MAX,85,6
INSTAL_DPD_MEAN,395,6
INSTAL_DPD_SUM,108,6
INSTAL_DBD_MAX,218,6
INSTAL_DBD_MEAN,226,6
INSTAL_DBD_SUM,318,6
INSTAL_PAYMENT_PERC_MAX,12,6
INSTAL_PAYMENT_PERC_MEAN,152,6
INSTAL_PAYMENT_PERC_SUM,134,6
INSTAL_PAYMENT_PERC_VAR,116,6
INSTAL_PAYMENT_DIFF_MAX,219,6
INSTAL_PAYMENT_DIFF_MEAN,176,6
INSTAL_PAYMENT_DIFF_SUM,141,6
INSTAL_PAYMENT_DIFF_VAR,103,6
INSTAL_AMT_INSTALMENT_MAX,157,6
INSTAL_AMT_INSTALMENT_MEAN,163,6
INSTAL_AMT_INSTALMENT_SUM,133,6
INSTAL_AMT_PAYMENT_MIN,268,6
INSTAL_AMT_PAYMENT_MAX,144,6
INSTAL_AMT_PAYMENT_MEAN,180,6
INSTAL_AMT_PAYMENT_SUM,312,6
INSTAL_DAYS_ENTRY_PAYMENT_MAX,430,6
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,194,6
INSTAL_DAYS_ENTRY_PAYMENT_SUM,243,6
INSTAL_COUNT,80,6
CC_MONTHS_BALANCE_MIN,4,6
CC_MONTHS_BALANCE_MAX,4,6
CC_MONTHS_BALANCE_MEAN,10,6
CC_MONTHS_BALANCE_SUM,12,6
CC_MONTHS_BALANCE_VAR,19,6
CC_AMT_BALANCE_MIN,35,6
CC_AMT_BALANCE_MAX,40,6
CC_AMT_BALANCE_MEAN,48,6
CC_AMT_BALANCE_SUM,9,6
CC_AMT_BALANCE_VAR,19,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,12,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,17,6
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,96,6
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,55,6
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,58,6
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,6
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,36,6
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,44,6
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,31,6
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,44,6
CC_AMT_DRAWINGS_CURRENT_MIN,8,6
CC_AMT_DRAWINGS_CURRENT_MAX,15,6
CC_AMT_DRAWINGS_CURRENT_MEAN,21,6
CC_AMT_DRAWINGS_CURRENT_SUM,25,6
CC_AMT_DRAWINGS_CURRENT_VAR,49,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,9,6
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,4,6
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,5,6
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,17,6
CC_AMT_DRAWINGS_POS_CURRENT_MIN,12,6
CC_AMT_DRAWINGS_POS_CURRENT_MAX,17,6
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,23,6
CC_AMT_DRAWINGS_POS_CURRENT_SUM,36,6
CC_AMT_DRAWINGS_POS_CURRENT_VAR,17,6
CC_AMT_INST_MIN_REGULARITY_MIN,0,6
CC_AMT_INST_MIN_REGULARITY_MAX,19,6
CC_AMT_INST_MIN_REGULARITY_MEAN,20,6
CC_AMT_INST_MIN_REGULARITY_SUM,20,6
CC_AMT_INST_MIN_REGULARITY_VAR,60,6
CC_AMT_PAYMENT_CURRENT_MIN,29,6
CC_AMT_PAYMENT_CURRENT_MAX,59,6
CC_AMT_PAYMENT_CURRENT_MEAN,111,6
CC_AMT_PAYMENT_CURRENT_SUM,59,6
CC_AMT_PAYMENT_CURRENT_VAR,70,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,11,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,20,6
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,62,6
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,32,6
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,32,6
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,22,6
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,19,6
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,42,6
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,14,6
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,17,6
CC_AMT_RECIVABLE_MIN,20,6
CC_AMT_RECIVABLE_MAX,24,6
CC_AMT_RECIVABLE_MEAN,33,6
CC_AMT_RECIVABLE_SUM,12,6
CC_AMT_RECIVABLE_VAR,17,6
CC_AMT_TOTAL_RECEIVABLE_MIN,2,6
CC_AMT_TOTAL_RECEIVABLE_MAX,8,6
CC_AMT_TOTAL_RECEIVABLE_MEAN,11,6
CC_AMT_TOTAL_RECEIVABLE_SUM,1,6
CC_AMT_TOTAL_RECEIVABLE_VAR,9,6
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,6
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,11,6
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,153,6
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,25,6
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,123,6
CC_CNT_DRAWINGS_CURRENT_MIN,9,6
CC_CNT_DRAWINGS_CURRENT_MAX,53,6
CC_CNT_DRAWINGS_CURRENT_MEAN,107,6
CC_CNT_DRAWINGS_CURRENT_SUM,37,6
CC_CNT_DRAWINGS_CURRENT_VAR,127,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,1,6
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,6
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,30,6
CC_CNT_DRAWINGS_POS_CURRENT_MIN,5,6
CC_CNT_DRAWINGS_POS_CURRENT_MAX,26,6
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,27,6
CC_CNT_DRAWINGS_POS_CURRENT_SUM,19,6
CC_CNT_DRAWINGS_POS_CURRENT_VAR,21,6
CC_CNT_INSTALMENT_MATURE_CUM_MIN,1,6
CC_CNT_INSTALMENT_MATURE_CUM_MAX,5,6
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,24,6
CC_CNT_INSTALMENT_MATURE_CUM_SUM,11,6
CC_CNT_INSTALMENT_MATURE_CUM_VAR,25,6
CC_SK_DPD_MIN,0,6
CC_SK_DPD_MAX,2,6
CC_SK_DPD_MEAN,7,6
CC_SK_DPD_SUM,17,6
CC_SK_DPD_VAR,10,6
CC_SK_DPD_DEF_MIN,0,6
CC_SK_DPD_DEF_MAX,0,6
CC_SK_DPD_DEF_MEAN,43,6
CC_SK_DPD_DEF_SUM,1,6
CC_SK_DPD_DEF_VAR,5,6
CC_NAME_CONTRACT_STATUS_Active_MIN,1,6
CC_NAME_CONTRACT_STATUS_Active_MAX,0,6
CC_NAME_CONTRACT_STATUS_Active_MEAN,8,6
CC_NAME_CONTRACT_STATUS_Active_SUM,11,6
CC_NAME_CONTRACT_STATUS_Active_VAR,18,6
CC_NAME_CONTRACT_STATUS_Approved_MIN,0,6
CC_NAME_CONTRACT_STATUS_Approved_MAX,0,6
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0,6
CC_NAME_CONTRACT_STATUS_Approved_SUM,0,6
CC_NAME_CONTRACT_STATUS_Approved_VAR,0,6
CC_NAME_CONTRACT_STATUS_Completed_MIN,0,6
CC_NAME_CONTRACT_STATUS_Completed_MAX,0,6
CC_NAME_CONTRACT_STATUS_Completed_MEAN,0,6
CC_NAME_CONTRACT_STATUS_Completed_SUM,0,6
CC_NAME_CONTRACT_STATUS_Completed_VAR,2,6
CC_NAME_CONTRACT_STATUS_Demand_MIN,0,6
CC_NAME_CONTRACT_STATUS_Demand_MAX,0,6
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0,6
CC_NAME_CONTRACT_STATUS_Demand_SUM,0,6
CC_NAME_CONTRACT_STATUS_Demand_VAR,0,6
CC_NAME_CONTRACT_STATUS_Refused_MIN,0,6
CC_NAME_CONTRACT_STATUS_Refused_MAX,0,6
CC_NAME_CONTRACT_STATUS_Refused_MEAN,0,6
CC_NAME_CONTRACT_STATUS_Refused_SUM,0,6
CC_NAME_CONTRACT_STATUS_Refused_VAR,0,6
CC_NAME_CONTRACT_STATUS_Sentproposal_MIN,0,6
CC_NAME_CONTRACT_STATUS_Sentproposal_MAX,0,6
CC_NAME_CONTRACT_STATUS_Sentproposal_MEAN,0,6
CC_NAME_CONTRACT_STATUS_Sentproposal_SUM,0,6
CC_NAME_CONTRACT_STATUS_Sentproposal_VAR,0,6
CC_NAME_CONTRACT_STATUS_Signed_MIN,0,6
CC_NAME_CONTRACT_STATUS_Signed_MAX,0,6
CC_NAME_CONTRACT_STATUS_Signed_MEAN,1,6
CC_NAME_CONTRACT_STATUS_Signed_SUM,0,6
CC_NAME_CONTRACT_STATUS_Signed_VAR,2,6
CC_NAME_CONTRACT_STATUS_nan_MIN,0,6
CC_NAME_CONTRACT_STATUS_nan_MAX,0,6
CC_NAME_CONTRACT_STATUS_nan_MEAN,0,6
CC_NAME_CONTRACT_STATUS_nan_SUM,0,6
CC_NAME_CONTRACT_STATUS_nan_VAR,0,6
CC_COUNT,7,6
CODE_GENDER,176,7
FLAG_OWN_CAR,4,7
FLAG_OWN_REALTY,13,7
CNT_CHILDREN,10,7
AMT_INCOME_TOTAL,97,7
AMT_CREDIT,265,7
AMT_ANNUITY,460,7
AMT_GOODS_PRICE,257,7
REGION_POPULATION_RELATIVE,252,7
DAYS_BIRTH,589,7
DAYS_EMPLOYED,386,7
DAYS_REGISTRATION,249,7
DAYS_ID_PUBLISH,387,7
OWN_CAR_AGE,233,7
FLAG_MOBIL,0,7
FLAG_EMP_PHONE,0,7
FLAG_WORK_PHONE,73,7
FLAG_CONT_MOBILE,0,7
FLAG_PHONE,22,7
FLAG_EMAIL,0,7
CNT_FAM_MEMBERS,15,7
REGION_RATING_CLIENT,7,7
REGION_RATING_CLIENT_W_CITY,102,7
HOUR_APPR_PROCESS_START,78,7
REG_REGION_NOT_LIVE_REGION,5,7
REG_REGION_NOT_WORK_REGION,5,7
LIVE_REGION_NOT_WORK_REGION,1,7
REG_CITY_NOT_LIVE_CITY,56,7
REG_CITY_NOT_WORK_CITY,2,7
LIVE_CITY_NOT_WORK_CITY,8,7
EXT_SOURCE_1,923,7
EXT_SOURCE_2,807,7
EXT_SOURCE_3,818,7
APARTMENTS_AVG,38,7
BASEMENTAREA_AVG,37,7
YEARS_BEGINEXPLUATATION_AVG,29,7
YEARS_BUILD_AVG,26,7
COMMONAREA_AVG,16,7
ELEVATORS_AVG,11,7
ENTRANCES_AVG,37,7
FLOORSMAX_AVG,37,7
FLOORSMIN_AVG,11,7
LANDAREA_AVG,26,7
LIVINGAPARTMENTS_AVG,21,7
LIVINGAREA_AVG,32,7
NONLIVINGAPARTMENTS_AVG,23,7
NONLIVINGAREA_AVG,31,7
APARTMENTS_MODE,53,7
BASEMENTAREA_MODE,21,7
YEARS_BEGINEXPLUATATION_MODE,50,7
YEARS_BUILD_MODE,27,7
COMMONAREA_MODE,30,7
ELEVATORS_MODE,7,7
ENTRANCES_MODE,15,7
FLOORSMAX_MODE,7,7
FLOORSMIN_MODE,0,7
LANDAREA_MODE,42,7
LIVINGAPARTMENTS_MODE,26,7
LIVINGAREA_MODE,34,7
NONLIVINGAPARTMENTS_MODE,1,7
NONLIVINGAREA_MODE,48,7
APARTMENTS_MEDI,41,7
BASEMENTAREA_MEDI,24,7
YEARS_BEGINEXPLUATATION_MEDI,65,7
YEARS_BUILD_MEDI,8,7
COMMONAREA_MEDI,29,7
ELEVATORS_MEDI,5,7
ENTRANCES_MEDI,25,7
FLOORSMAX_MEDI,22,7
FLOORSMIN_MEDI,2,7
LANDAREA_MEDI,38,7
LIVINGAPARTMENTS_MEDI,22,7
LIVINGAREA_MEDI,47,7
NONLIVINGAPARTMENTS_MEDI,4,7
NONLIVINGAREA_MEDI,21,7
TOTALAREA_MODE,71,7
OBS_30_CNT_SOCIAL_CIRCLE,24,7
DEF_30_CNT_SOCIAL_CIRCLE,85,7
OBS_60_CNT_SOCIAL_CIRCLE,63,7
DEF_60_CNT_SOCIAL_CIRCLE,36,7
DAYS_LAST_PHONE_CHANGE,264,7
FLAG_DOCUMENT_2,0,7
FLAG_DOCUMENT_3,73,7
FLAG_DOCUMENT_4,0,7
FLAG_DOCUMENT_5,0,7
FLAG_DOCUMENT_6,1,7
FLAG_DOCUMENT_7,0,7
FLAG_DOCUMENT_8,2,7
FLAG_DOCUMENT_9,0,7
FLAG_DOCUMENT_10,0,7
FLAG_DOCUMENT_11,0,7
FLAG_DOCUMENT_12,0,7
FLAG_DOCUMENT_13,0,7
FLAG_DOCUMENT_14,0,7
FLAG_DOCUMENT_15,0,7
FLAG_DOCUMENT_16,26,7
FLAG_DOCUMENT_17,0,7
FLAG_DOCUMENT_18,32,7
FLAG_DOCUMENT_19,0,7
FLAG_DOCUMENT_20,0,7
FLAG_DOCUMENT_21,0,7
AMT_REQ_CREDIT_BUREAU_HOUR,0,7
AMT_REQ_CREDIT_BUREAU_DAY,5,7
AMT_REQ_CREDIT_BUREAU_WEEK,8,7
AMT_REQ_CREDIT_BUREAU_MON,20,7
AMT_REQ_CREDIT_BUREAU_QRT,55,7
AMT_REQ_CREDIT_BUREAU_YEAR,28,7
NAME_CONTRACT_TYPE_Cashloans,58,7
NAME_CONTRACT_TYPE_Revolvingloans,5,7
NAME_TYPE_SUITE_Children,0,7
NAME_TYPE_SUITE_Family,2,7
NAME_TYPE_SUITE_Groupofpeople,0,7
NAME_TYPE_SUITE_Other_A,0,7
NAME_TYPE_SUITE_Other_B,1,7
NAME_TYPE_SUITE_Spousepartner,0,7
NAME_TYPE_SUITE_Unaccompanied,4,7
NAME_INCOME_TYPE_Businessman,0,7
NAME_INCOME_TYPE_Commercialassociate,6,7
NAME_INCOME_TYPE_Maternityleave,0,7
NAME_INCOME_TYPE_Pensioner,0,7
NAME_INCOME_TYPE_Stateservant,28,7
NAME_INCOME_TYPE_Student,0,7
NAME_INCOME_TYPE_Unemployed,0,7
NAME_INCOME_TYPE_Working,24,7
NAME_EDUCATION_TYPE_Academicdegree,0,7
NAME_EDUCATION_TYPE_Highereducation,73,7
NAME_EDUCATION_TYPE_Incompletehigher,6,7
NAME_EDUCATION_TYPE_Lowersecondary,1,7
NAME_EDUCATION_TYPE_Secondarysecondaryspecial,34,7
NAME_FAMILY_STATUS_Civilmarriage,3,7
NAME_FAMILY_STATUS_Married,131,7
NAME_FAMILY_STATUS_Separated,7,7
NAME_FAMILY_STATUS_Singlenotmarried,7,7
NAME_FAMILY_STATUS_Unknown,0,7
NAME_FAMILY_STATUS_Widow,0,7
NAME_HOUSING_TYPE_Coopapartment,0,7
NAME_HOUSING_TYPE_Houseapartment,7,7
NAME_HOUSING_TYPE_Municipalapartment,5,7
NAME_HOUSING_TYPE_Officeapartment,23,7
NAME_HOUSING_TYPE_Rentedapartment,0,7
NAME_HOUSING_TYPE_Withparents,1,7
OCCUPATION_TYPE_Accountants,29,7
OCCUPATION_TYPE_Cleaningstaff,3,7
OCCUPATION_TYPE_Cookingstaff,0,7
OCCUPATION_TYPE_Corestaff,35,7
OCCUPATION_TYPE_Drivers,30,7
OCCUPATION_TYPE_HRstaff,0,7
OCCUPATION_TYPE_Highskilltechstaff,26,7
OCCUPATION_TYPE_ITstaff,0,7
OCCUPATION_TYPE_Laborers,23,7
OCCUPATION_TYPE_LowskillLaborers,9,7
OCCUPATION_TYPE_Managers,0,7
OCCUPATION_TYPE_Medicinestaff,19,7
OCCUPATION_TYPE_Privateservicestaff,0,7
OCCUPATION_TYPE_Realtyagents,0,7
OCCUPATION_TYPE_Salesstaff,5,7
OCCUPATION_TYPE_Secretaries,0,7
OCCUPATION_TYPE_Securitystaff,0,7
OCCUPATION_TYPE_Waitersbarmenstaff,9,7
WEEKDAY_APPR_PROCESS_START_FRIDAY,5,7
WEEKDAY_APPR_PROCESS_START_MONDAY,23,7
WEEKDAY_APPR_PROCESS_START_SATURDAY,2,7
WEEKDAY_APPR_PROCESS_START_SUNDAY,28,7
WEEKDAY_APPR_PROCESS_START_THURSDAY,6,7
WEEKDAY_APPR_PROCESS_START_TUESDAY,4,7
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,2,7
ORGANIZATION_TYPE_Advertising,0,7
ORGANIZATION_TYPE_Agriculture,0,7
ORGANIZATION_TYPE_Bank,27,7
ORGANIZATION_TYPE_BusinessEntityType1,0,7
ORGANIZATION_TYPE_BusinessEntityType2,0,7
ORGANIZATION_TYPE_BusinessEntityType3,21,7
ORGANIZATION_TYPE_Cleaning,0,7
ORGANIZATION_TYPE_Construction,49,7
ORGANIZATION_TYPE_Culture,0,7
ORGANIZATION_TYPE_Electricity,0,7
ORGANIZATION_TYPE_Emergency,0,7
ORGANIZATION_TYPE_Government,6,7
ORGANIZATION_TYPE_Hotel,1,7
ORGANIZATION_TYPE_Housing,0,7
ORGANIZATION_TYPE_Industrytype1,0,7
ORGANIZATION_TYPE_Industrytype10,0,7
ORGANIZATION_TYPE_Industrytype11,0,7
ORGANIZATION_TYPE_Industrytype12,0,7
ORGANIZATION_TYPE_Industrytype13,0,7
ORGANIZATION_TYPE_Industrytype2,0,7
ORGANIZATION_TYPE_Industrytype3,0,7
ORGANIZATION_TYPE_Industrytype4,0,7
ORGANIZATION_TYPE_Industrytype5,0,7
ORGANIZATION_TYPE_Industrytype6,0,7
ORGANIZATION_TYPE_Industrytype7,0,7
ORGANIZATION_TYPE_Industrytype8,0,7
ORGANIZATION_TYPE_Industrytype9,38,7
ORGANIZATION_TYPE_Insurance,0,7
ORGANIZATION_TYPE_Kindergarten,13,7
ORGANIZATION_TYPE_LegalServices,0,7
ORGANIZATION_TYPE_Medicine,13,7
ORGANIZATION_TYPE_Military,46,7
ORGANIZATION_TYPE_Mobile,0,7
ORGANIZATION_TYPE_Other,7,7
ORGANIZATION_TYPE_Police,16,7
ORGANIZATION_TYPE_Postal,0,7
ORGANIZATION_TYPE_Realtor,0,7
ORGANIZATION_TYPE_Religion,0,7
ORGANIZATION_TYPE_Restaurant,1,7
ORGANIZATION_TYPE_School,33,7
ORGANIZATION_TYPE_Security,0,7
ORGANIZATION_TYPE_SecurityMinistries,20,7
ORGANIZATION_TYPE_Selfemployed,45,7
ORGANIZATION_TYPE_Services,0,7
ORGANIZATION_TYPE_Telecom,0,7
ORGANIZATION_TYPE_Tradetype1,0,7
ORGANIZATION_TYPE_Tradetype2,0,7
ORGANIZATION_TYPE_Tradetype3,0,7
ORGANIZATION_TYPE_Tradetype4,0,7
ORGANIZATION_TYPE_Tradetype5,0,7
ORGANIZATION_TYPE_Tradetype6,0,7
ORGANIZATION_TYPE_Tradetype7,3,7
ORGANIZATION_TYPE_Transporttype1,0,7
ORGANIZATION_TYPE_Transporttype2,0,7
ORGANIZATION_TYPE_Transporttype3,38,7
ORGANIZATION_TYPE_Transporttype4,0,7
ORGANIZATION_TYPE_University,0,7
ORGANIZATION_TYPE_XNA,0,7
FONDKAPREMONT_MODE_notspecified,1,7
FONDKAPREMONT_MODE_orgspecaccount,0,7
FONDKAPREMONT_MODE_regoperaccount,2,7
FONDKAPREMONT_MODE_regoperspecaccount,0,7
HOUSETYPE_MODE_blockofflats,0,7
HOUSETYPE_MODE_specifichousing,2,7
HOUSETYPE_MODE_terracedhouse,0,7
WALLSMATERIAL_MODE_Block,0,7
WALLSMATERIAL_MODE_Mixed,0,7
WALLSMATERIAL_MODE_Monolithic,0,7
WALLSMATERIAL_MODE_Others,1,7
WALLSMATERIAL_MODE_Panel,9,7
WALLSMATERIAL_MODE_Stonebrick,18,7
WALLSMATERIAL_MODE_Wooden,0,7
EMERGENCYSTATE_MODE_No,0,7
EMERGENCYSTATE_MODE_Yes,0,7
DAYS_EMPLOYED_PERC,282,7
INCOME_CREDIT_PERC,183,7
INCOME_PER_PERSON,135,7
ANNUITY_INCOME_PERC,321,7
PAYMENT_RATE,999,7
BURO_DAYS_CREDIT_MIN,80,7
BURO_DAYS_CREDIT_MAX,173,7
BURO_DAYS_CREDIT_MEAN,159,7
BURO_DAYS_CREDIT_VAR,118,7
BURO_DAYS_CREDIT_ENDDATE_MIN,70,7
BURO_DAYS_CREDIT_ENDDATE_MAX,188,7
BURO_DAYS_CREDIT_ENDDATE_MEAN,104,7
BURO_DAYS_CREDIT_UPDATE_MEAN,119,7
BURO_CREDIT_DAY_OVERDUE_MAX,0,7
BURO_CREDIT_DAY_OVERDUE_MEAN,0,7
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,267,7
BURO_AMT_CREDIT_SUM_MAX,134,7
BURO_AMT_CREDIT_SUM_MEAN,185,7
BURO_AMT_CREDIT_SUM_SUM,152,7
BURO_AMT_CREDIT_SUM_DEBT_MAX,81,7
BURO_AMT_CREDIT_SUM_DEBT_MEAN,193,7
BURO_AMT_CREDIT_SUM_DEBT_SUM,88,7
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,32,7
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,73,7
BURO_AMT_CREDIT_SUM_LIMIT_SUM,51,7
BURO_AMT_ANNUITY_MAX,25,7
BURO_AMT_ANNUITY_MEAN,43,7
BURO_CNT_CREDIT_PROLONG_SUM,0,7
BURO_MONTHS_BALANCE_MIN_MIN,32,7
BURO_MONTHS_BALANCE_MAX_MAX,2,7
BURO_MONTHS_BALANCE_SIZE_MEAN,34,7
BURO_MONTHS_BALANCE_SIZE_SUM,65,7
BURO_CREDIT_ACTIVE_Active_MEAN,46,7
BURO_CREDIT_ACTIVE_Baddebt_MEAN,0,7
BURO_CREDIT_ACTIVE_Closed_MEAN,99,7
BURO_CREDIT_ACTIVE_Sold_MEAN,30,7
BURO_CREDIT_ACTIVE_nan_MEAN,0,7
BURO_CREDIT_CURRENCY_currency1_MEAN,0,7
BURO_CREDIT_CURRENCY_currency2_MEAN,0,7
BURO_CREDIT_CURRENCY_currency3_MEAN,0,7
BURO_CREDIT_CURRENCY_currency4_MEAN,0,7
BURO_CREDIT_CURRENCY_nan_MEAN,0,7
BURO_CREDIT_TYPE_Anothertypeofloan_MEAN,12,7
BURO_CREDIT_TYPE_Carloan_MEAN,54,7
BURO_CREDIT_TYPE_Cashloannonearmarked_MEAN,0,7
BURO_CREDIT_TYPE_Consumercredit_MEAN,84,7
